timestamp,marker_type,label,x,y,confidence,range_m,image_path,photo_copy_path
2026-05-19 20:04:31.098,colour,yellow,-0.1312,-0.8505,1.000,nan,,
2026-05-19 20:04:36.100,colour,yellow,-0.1312,-0.8505,1.000,nan,,
2026-05-19 20:04:41.151,colour,yellow,-0.1312,-0.8505,1.000,nan,,
2026-05-19 20:04:46.178,colour,yellow,-0.1312,-0.8505,1.000,nan,,
2026-05-19 20:04:51.224,colour,yellow,-0.1312,-0.8505,1.000,nan,,
2026-05-19 20:04:56.294,colour,yellow,-0.1312,-0.8505,1.000,nan,,
2026-05-19 20:05:01.329,colour,yellow,-0.1312,-0.8505,1.000,nan,,
2026-05-19 20:05:06.362,colour,yellow,-0.1312,-0.8505,1.000,nan,,
2026-05-19 20:05:11.420,colour,yellow,-0.1312,-0.8505,1.000,nan,,
2026-05-19 20:05:16.484,colour,yellow,-0.1312,-0.8505,1.000,nan,,
2026-05-19 20:05:21.517,colour,yellow,-0.1312,-0.8505,1.000,nan,,
2026-05-19 20:05:26.550,colour,yellow,-0.1312,-0.8505,1.000,nan,,
2026-05-19 20:05:31.551,colour,yellow,-0.1312,-0.8505,1.000,nan,,
2026-05-19 20:05:36.607,colour,yellow,-0.1312,-0.8505,1.000,nan,,
2026-05-19 20:05:41.666,colour,yellow,-0.1312,-0.8505,1.000,nan,,
2026-05-19 20:05:46.741,colour,yellow,-0.1312,-0.8505,1.000,nan,,
2026-05-19 20:05:51.809,colour,yellow,-0.1312,-0.8505,1.000,nan,,
2026-05-19 20:05:56.871,colour,yellow,-0.1312,-0.8505,1.000,nan,,
2026-05-19 20:06:01.938,colour,yellow,-0.1312,-0.8505,1.000,nan,,
2026-05-19 20:06:06.972,colour,yellow,-0.1312,-0.8505,1.000,nan,,
2026-05-19 20:06:12.207,colour,yellow,-0.1312,-0.8505,1.000,nan,,
2026-05-19 20:06:17.339,colour,yellow,-0.1312,-0.8505,1.000,nan,,
2026-05-19 20:06:22.378,colour,yellow,-0.1312,-0.8505,1.000,nan,,
2026-05-19 20:06:27.399,colour,yellow,-0.1312,-0.8505,1.000,nan,,
2026-05-19 20:06:32.450,colour,yellow,-0.1312,-0.8505,1.000,nan,,
2026-05-19 20:06:37.485,colour,yellow,-0.1312,-0.8505,1.000,nan,,
2026-05-19 20:06:42.513,colour,yellow,-0.1312,-0.8505,1.000,nan,,
2026-05-19 20:06:47.529,colour,yellow,-0.1312,-0.8505,1.000,nan,,
2026-05-19 20:06:52.546,colour,yellow,-0.1312,-0.8505,1.000,nan,,
2026-05-19 20:06:57.604,colour,yellow,-0.1312,-0.8505,1.000,nan,,
2026-05-19 20:07:02.616,colour,yellow,-0.1312,-0.8505,1.000,nan,,
2026-05-19 20:07:07.618,colour,yellow,-0.1312,-0.8505,1.000,nan,,
2026-05-19 20:07:12.654,colour,yellow,-0.1312,-0.8505,1.000,nan,,
2026-05-19 20:07:17.671,colour,yellow,-0.1312,-0.8505,1.000,nan,,
